"","Replicate.Name","Compound.Name","Retention.Time","Notes","Area","Area.BlkSub","Height","IR","S.N","Run.Cmpd","runDate","type","SampID","replicate","inj.vol.Norm.Area","13C Acetyl CoA.Norm.Area","13C-Isethionic Acid.Norm.Area","13C-Sulfoacetic Acid.Norm.Area","13C-Sulfolactic Acid.Norm.Area","d3-Cysteic Acid.Norm.Area","d4 Succinic Acid.Norm.Area","d4 Taurine.Norm.Area","D-Methionine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Histidine.Norm.Area","Heavy Isoleucine.Norm.Area","Heavy Proline.Norm.Area","Heavy Valine.Norm.Area","15N GMP.Norm.Area","15N AMP.Norm.Area","PooPlusModel.IS","PooPlusModel"
"2071","170410_Poo_April10AqExtractsFull_1","DMSP",9.85,"overloaded?",5762084864,5761573052,133709648,1.026382719,123.1209771,"170410_Poo_April10AqExtractsFull_1 DMSP","170410","Poo","April10AqExtractsFull","1",5762084864,4933848019.71136,5078365271.92832,4929434960.38494,5196604798.24597,5230084045.01638,5324272600.9014,5978188415.92927,3835916041.46325,4883550481.80584,6529910427.12637,3911094729.70298,5158521655.4976,5268164903.75869,5497094259.63208,5868880983.95822,"inj.vol.Norm.Area",5762084864
"2072","170410_Poo_April10AqExtractsFull_2","DMSP",9.82,"overloaded?",5863151104,5862639292,133617816,1.029818556,104.5508954,"170410_Poo_April10AqExtractsFull_2 DMSP","170410","Poo","April10AqExtractsFull","2",5863151104,5263444833.40611,5626775931.2085,5371178082.17478,5027372182.61092,5459081494.72956,6019872537.19061,5598742257.37083,6456189187.01754,5510690130.24741,5537655520.34328,6434958595.78808,6058430912.7525,5958991312.8837,6058884679.06293,5670808974.5209,"inj.vol.Norm.Area",5863151104
"2073","170410_Poo_April10AqExtractsFull_3","DMSP",9.815,"overloaded?",5957871616,5957359804,133824920,1.027562215,171.1047608,"170410_Poo_April10AqExtractsFull_3 DMSP","170410","Poo","April10AqExtractsFull","3",5957871616,5287876015.54474,5386209190.52785,4860538608.92337,6207759652.66542,4698924396.3259,5545190390.01604,5509548756.78326,7235979959.95312,5707829951.95819,5237267091.62277,6759824196.31369,6317504938.71936,5966243524.69938,5632918774.28451,5078433957.17851,"inj.vol.Norm.Area",5957871616
"2074","170410_Poo_April10AqExtractsHalf_1","DMSP",9.82,"overloaded?",5531442176,5530930364,133490128,1.024949007,83.15877671,"170410_Poo_April10AqExtractsHalf_1 DMSP","170410","Poo","April10AqExtractsHalf","1",11062884352,9187033326.71948,10466471938.6473,7006898619.12185,9219367448.23426,11760908919.7831,9713004055.0182,6797632247.69589,9840484346.21407,8808029086.92688,8816264717.57957,8743853547.64151,6334198706.87396,8708417360.82482,8462821161.93671,10032926409.1049,"inj.vol.Norm.Area",11062884352
"2075","170410_Poo_April10AqExtractsHalf_2","DMSP",9.83,"overloaded?",5540264448,5539752636,133902160,1.026232359,209.6148413,"170410_Poo_April10AqExtractsHalf_2 DMSP","170410","Poo","April10AqExtractsHalf","2",11080528896,9698742840.5883,8931987790.90045,6645607912.23922,9771223216.2144,9434310233.19487,8795341016.58111,8139032816.54732,11132212727.4317,8980200873.25531,7832887503.68368,10114526801.757,6594248638.42758,9733329386.515,8288136599.15926,8863542433.22285,"inj.vol.Norm.Area",11080528896
"2076","170410_Poo_April10AqExtractsHalf_3","DMSP",9.82,"overloaded?",5495184384,5494672572,133547856,1.025357992,93.5463714,"170410_Poo_April10AqExtractsHalf_3 DMSP","170410","Poo","April10AqExtractsHalf","3",10990368768,8449255936.1069,9597154886.00332,8205938326.16863,12857920140.8933,10207151573.0133,9148433556.28859,8363489843.15986,9681940705.546,9468598005.8299,7621121555.06789,8577655091.71929,6529768728.74806,9814324508.80644,9404164218.79861,9770645634.28929,"inj.vol.Norm.Area",10990368768
"2077","170410_Smp_32ppt-1C_A","DMSP",9.815,"overloaded?",5981757952,5981246140,133625784,1.037039677,108.1903277,"170410_Smp_32ppt-1C_A DMSP","170410","Smp","32ppt-1C","A",NA,5331930232.85472,5209861430.18608,7191106130.03245,7472882219.20739,5288678437.25915,5424621700.87371,6232467225.15754,5190551757.92933,5619808859.60059,4410480357.51808,5352735207.93737,5894682078.11732,5930172753.66631,6110880486.00221,5103087185.62188,"inj.vol.Norm.Area",NA
"2078","170410_Smp_32ppt-1C_B","DMSP",9.82,"overloaded?",5917466112,5916954300,133885864,1.029979925,202.8323622,"170410_Smp_32ppt-1C_B DMSP","170410","Smp","32ppt-1C","B",NA,5229128215.16972,4538532897.59757,4834309804.80863,6187687334.06193,4961465948.95381,5670494117.99084,6288575157.82991,5863307742.2883,5284406815.2171,3969466069.34155,6161366467.10047,6193546566.67704,6254474776.53413,5142223444.56024,4829143209.73761,"inj.vol.Norm.Area",NA
"2079","170410_Smp_32ppt-1C_C","DMSP",9.82,"overloaded?",5978266112,5977754300,133633696,1.027628736,110.6720038,"170410_Smp_32ppt-1C_C DMSP","170410","Smp","32ppt-1C","C",NA,5858380666.09082,5636798120.72345,4824541645.37871,7594280489.11097,5162508551.66916,5735108360.4759,6229857187.82139,5223090066.84929,5822219831.75785,4333314915.65263,5368316202.78876,5809569582.68069,5588804140.23746,4772443188.64352,4879549417.12349,"inj.vol.Norm.Area",NA
"2080","170410_Smp_32ppt4C_A","DMSP",9.86,"overloaded?",5395538432,5395026620,133991032,1.024712423,305.8659222,"170410_Smp_32ppt4C_A DMSP","170410","Smp","32ppt4C","A",NA,5201808029.33641,5001940783.85733,3822008541.49976,4237536946.38509,5428021213.36161,4388919411.84878,5107782334.18021,4092875316.55621,5254344374.26233,6629132304.83691,4768981215.33613,4609415305.51989,4528054333.03407,4892145319.12293,4755818594.60806,"inj.vol.Norm.Area",NA
"2081","170410_Smp_32ppt4C_B","DMSP",9.86,"overloaded?",5506186752,5505674940,133949472,1.031019048,249.6040203,"170410_Smp_32ppt4C_B DMSP","170410","Smp","32ppt4C","B",NA,4868304073.72705,5269844768.36069,3537430438.49824,4096073341.07292,4765608062.55655,4630687547.38603,5230449035.9933,4136502696.37313,5304058972.79668,6203087444.21084,4806958455.5099,4140376216.2819,4127882521.72346,4162776437.03295,5196274831.20124,"inj.vol.Norm.Area",NA
"2082","170410_Smp_32ppt4C_C","DMSP",9.85,"overloaded?",5581942784,5581430972,133514560,1.023348597,84.74334463,"170410_Smp_32ppt4C_C DMSP","170410","Smp","32ppt4C","C",NA,7076530923.83794,5350493177.39935,5369155475.56245,4044413014.25036,6161609119.76152,5766984027.83231,5087475218.73704,4601069942.09836,5624680231.87564,7398424524.67028,4825531917.55502,4241917460.06282,4223032959.9932,5521446068.66063,6488967044.2113,"inj.vol.Norm.Area",NA
"2083","170410_Smp_40ppt-1C_A","DMSP",9.82,"overloaded?",6352001536,6351489724,133590312,1.03867769,107.8494939,"170410_Smp_40ppt-1C_A DMSP","170410","Smp","40ppt-1C","A",NA,5870099197.0347,6618993246.30039,8385131619.30718,7419989531.23165,5806173930.41765,5890470416.99064,5721131061.31289,5825284901.1696,5460920416.37255,6251863619.37187,4992068608.4486,7840683362.98075,6549613186.20706,5719186582.99842,6606485852.53404,"inj.vol.Norm.Area",NA
"2084","170410_Smp_40ppt-1C_B","DMSP",9.835,"overloaded?",6191511552,6190999740,133658768,1.040993972,118.1084408,"170410_Smp_40ppt-1C_B DMSP","170410","Smp","40ppt-1C","B",NA,5777546062.34338,5139035783.693,7430227514.56459,5283503902.76759,4491662116.82558,5293753805.16296,5429946156.88923,6417261266.11234,5881067179.61816,5409162560.83802,4873112826.13406,8196332905.89182,6685564888.91516,6670335198.21738,5300415557.21545,"inj.vol.Norm.Area",NA
"2085","170410_Smp_40ppt-1C_C","DMSP",9.82,"overloaded?",6272485888,6271974076,133771232,1.047899227,148.1464224,"170410_Smp_40ppt-1C_C DMSP","170410","Smp","40ppt-1C","C",NA,5479144830.86831,6192644112.81587,7229530666.73709,6591807354.01403,6019531042.43352,5865926811.07191,5798806653.41201,6256089962.0108,5683094735.32027,4991875778.42217,5021804571.61023,8352211515.01237,6623434704.1769,5856952067.96026,5795544669.29443,"inj.vol.Norm.Area",NA
"2086","170410_Smp_40ppt4C_A","DMSP",9.88,"overloaded?",5546477056,5545965244,133882392,1.034548479,186.287632,"170410_Smp_40ppt4C_A DMSP","170410","Smp","40ppt4C","A",NA,5363604936.21221,5710218270.15392,8934350603.29023,4309517057.44441,6035358417.03333,5101049659.47064,5905870786.49577,4528350451.9767,5112368603.56462,6779587697.72068,5395556134.35571,4885960385.59486,4394585802.48095,5532741839.91407,5735878960.12018,"inj.vol.Norm.Area",NA
"2087","170410_Smp_40ppt4C_B","DMSP",9.85,"overloaded?",5612283904,5611772092,133708216,1.016883913,117.5492159,"170410_Smp_40ppt4C_B DMSP","170410","Smp","40ppt4C","B",NA,5198268224.56973,5440725650.01948,6323872664.1302,4950459692.74637,5698672363.18715,5216908575.86605,4798767287.95266,5810158373.10318,4961737807.06738,6448361230.68287,6585178576.30888,5106070364.64866,4772333191.06585,5747874778.09746,5470586044.97259,"inj.vol.Norm.Area",NA
"2088","170410_Smp_40ppt4C_C","DMSP",9.82,"overloaded?",5634162688,5633650876,133609128,1.033397965,98.96179093,"170410_Smp_40ppt4C_C DMSP","170410","Smp","40ppt4C","C",NA,5010514138.57223,4958343350.51509,5922309874.15147,4584557012.09678,5606131794.66024,5556541124.30686,4512502022.20238,7808790318.77931,5202595957.38155,5230641634.60506,9148801031.41265,5362041413.44112,5597249779.03358,5064734363.79896,4732865830.01476,"inj.vol.Norm.Area",NA
"2089","170410_Poo_April10AqExtractsFull_1","Isethionic Acid",7.15,"comparable to blk",NA,1217314,81531,1.499806115,Inf,"170410_Poo_April10AqExtractsFull_1 Isethionic Acid","170410","Poo","April10AqExtractsFull","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13C-Isethionic Acid.Norm.Area",NA
"2090","170410_Poo_April10AqExtractsFull_2","Isethionic Acid",6.805,"comparable to blk",NA,715371,56324,1.193032103,182.454974,"170410_Poo_April10AqExtractsFull_2 Isethionic Acid","170410","Poo","April10AqExtractsFull","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13C-Isethionic Acid.Norm.Area",NA
"2091","170410_Poo_April10AqExtractsFull_3","Isethionic Acid",6.69,"comparable to blk",NA,931682,78005,1.316130585,7.67953221,"170410_Poo_April10AqExtractsFull_3 Isethionic Acid","170410","Poo","April10AqExtractsFull","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13C-Isethionic Acid.Norm.Area",NA
"2092","170410_Poo_April10AqExtractsHalf_1","Isethionic Acid",6.83,"comparable to blk",NA,83996,52389,1.124751112,25.80653341,"170410_Poo_April10AqExtractsHalf_1 Isethionic Acid","170410","Poo","April10AqExtractsHalf","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13C-Isethionic Acid.Norm.Area",NA
"2093","170410_Poo_April10AqExtractsHalf_2","Isethionic Acid",6.885,"comparable to blk",NA,130451,38714,1.226614247,386.9208791,"170410_Poo_April10AqExtractsHalf_2 Isethionic Acid","170410","Poo","April10AqExtractsHalf","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13C-Isethionic Acid.Norm.Area",NA
"2094","170410_Poo_April10AqExtractsHalf_3","Isethionic Acid",6.915,"comparable to blk",NA,367225,81231,1.470423197,Inf,"170410_Poo_April10AqExtractsHalf_3 Isethionic Acid","170410","Poo","April10AqExtractsHalf","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13C-Isethionic Acid.Norm.Area",NA
"2095","170410_Smp_32ppt-1C_A","Isethionic Acid",6.855,"comparable to blk",NA,529511,55957,1.306169332,22.66440471,"170410_Smp_32ppt-1C_A Isethionic Acid","170410","Smp","32ppt-1C","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13C-Isethionic Acid.Norm.Area",NA
"2096","170410_Smp_32ppt-1C_B","Isethionic Acid",6.755,"Bad IRcomparable to blk",NA,701673,71452,1.840110621,49.91622224,"170410_Smp_32ppt-1C_B Isethionic Acid","170410","Smp","32ppt-1C","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13C-Isethionic Acid.Norm.Area",NA
"2097","170410_Smp_32ppt-1C_C","Isethionic Acid",6.955,"Bad IRcomparable to blk",NA,748790,71096,2.016569925,50.4516822,"170410_Smp_32ppt-1C_C Isethionic Acid","170410","Smp","32ppt-1C","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13C-Isethionic Acid.Norm.Area",NA
"2098","170410_Smp_32ppt4C_A","Isethionic Acid",7.13,NA,2951838,2204319,140081,1.331723327,Inf,"170410_Smp_32ppt4C_A Isethionic Acid","170410","Smp","32ppt4C","A",NA,2845850.28968251,2736505.1821282,2090977.6088726,2318308.49550762,2969608.96198596,2401128.12875111,2794409.89620993,2239165.75536175,2874592.32929318,3626723.24385459,2609055.63923437,2521758.93622015,2477247.26915903,2676437.32622924,2601854.51843162,"13C-Isethionic Acid.Norm.Area",2736505.1821282
"2099","170410_Smp_32ppt4C_B","Isethionic Acid",7.13,NA,2991786,2244267,138919,1.275199893,87.62804031,"170410_Smp_32ppt4C_B Isethionic Acid","170410","Smp","32ppt4C","B",NA,2645192.5129908,2863369.60772862,1922062.46147186,2225601.02458275,2589392.64598409,2516083.59807478,2841963.9406372,2247568.3105874,2881959.89215651,3370446.91875459,2611860.37770194,2249672.98722765,2242884.53958653,2261844.14484695,2823395.39001169,"13C-Isethionic Acid.Norm.Area",2863369.60772862
"2100","170410_Smp_32ppt4C_C","Isethionic Acid",7.135,NA,2581789,1834270,116471,1.318181516,136.3067973,"170410_Smp_32ppt4C_C Isethionic Acid","170410","Smp","32ppt4C","C",NA,3273073.62406039,2474737.73281598,2483369.51532911,1870642.79153464,2849899.26684637,2667375.23159699,2353085.30842653,2128110.6282189,2601556.14507531,3421957.51448318,2231929.94016408,1961993.56766788,1953259.01118156,2553807.74683363,3001310.54444489,"13C-Isethionic Acid.Norm.Area",2474737.73281598
"2101","170410_Smp_40ppt-1C_A","Isethionic Acid",6.94,"Bad IRcomparable to blk",NA,396009,50952,1.966947153,37.22427775,"170410_Smp_40ppt-1C_A Isethionic Acid","170410","Smp","40ppt-1C","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13C-Isethionic Acid.Norm.Area",NA
"2102","170410_Smp_40ppt-1C_B","Isethionic Acid",6.805,"comparable to blk",NA,411735,53728,1.487142054,28.89618828,"170410_Smp_40ppt-1C_B Isethionic Acid","170410","Smp","40ppt-1C","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13C-Isethionic Acid.Norm.Area",NA
"2103","170410_Smp_40ppt-1C_C","Isethionic Acid",6.805,"comparable to blk",NA,74492,50019,1.081095548,5.772779265,"170410_Smp_40ppt-1C_C Isethionic Acid","170410","Smp","40ppt-1C","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13C-Isethionic Acid.Norm.Area",NA
"2104","170410_Smp_40ppt4C_A","Isethionic Acid",7.175,"Bad IRcomparable to blk",NA,1026008,77980,1.742827101,15.17585465,"170410_Smp_40ppt4C_A Isethionic Acid","170410","Smp","40ppt4C","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13C-Isethionic Acid.Norm.Area",NA
"2105","170410_Smp_40ppt4C_B","Isethionic Acid",7.035,"comparable to blk",NA,973045,85590,1.286633863,31.15676377,"170410_Smp_40ppt4C_B Isethionic Acid","170410","Smp","40ppt4C","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13C-Isethionic Acid.Norm.Area",NA
"2106","170410_Smp_40ppt4C_C","Isethionic Acid",6.77,"comparable to blk",NA,598384,62477,1.448854235,6.222609397,"170410_Smp_40ppt4C_C Isethionic Acid","170410","Smp","40ppt4C","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13C-Isethionic Acid.Norm.Area",NA
"2107","170410_Poo_April10AqExtractsFull_1","MESNA",NA,"Bad RT",NA,NA,NA,NA,NA,"170410_Poo_April10AqExtractsFull_1 MESNA","170410","Poo","April10AqExtractsFull","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",NA
"2108","170410_Poo_April10AqExtractsFull_2","MESNA",2.795,"comparable to blk",NA,2959,5290,Inf,Inf,"170410_Poo_April10AqExtractsFull_2 MESNA","170410","Poo","April10AqExtractsFull","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",2959
"2109","170410_Poo_April10AqExtractsFull_3","MESNA",2.69,"too small",NA,-1765,255,NA,Inf,"170410_Poo_April10AqExtractsFull_3 MESNA","170410","Poo","April10AqExtractsFull","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-1765
"2110","170410_Poo_April10AqExtractsHalf_1","MESNA",NA,"Bad RT",NA,2347,4851,NA,Inf,"170410_Poo_April10AqExtractsHalf_1 MESNA","170410","Poo","April10AqExtractsHalf","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",2347
"2111","170410_Poo_April10AqExtractsHalf_2","MESNA",NA,"Bad RTtoo small",NA,1065,610,NA,6.261513158,"170410_Poo_April10AqExtractsHalf_2 MESNA","170410","Poo","April10AqExtractsHalf","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",1065
"2112","170410_Poo_April10AqExtractsHalf_3","MESNA",NA,"Bad RT",NA,8359,4900,NA,Inf,"170410_Poo_April10AqExtractsHalf_3 MESNA","170410","Poo","April10AqExtractsHalf","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",8359
"2113","170410_Smp_32ppt-1C_A","MESNA",2.88,"comparable to blk",NA,1630,4191,NA,Inf,"170410_Smp_32ppt-1C_A MESNA","170410","Smp","32ppt-1C","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",1630
"2114","170410_Smp_32ppt-1C_B","MESNA",NA,"Bad RTtoo smallbad S/N",NA,-347,494,0.556178027,2.059276823,"170410_Smp_32ppt-1C_B MESNA","170410","Smp","32ppt-1C","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-347
"2115","170410_Smp_32ppt-1C_C","MESNA",2.985,"comparable to blk",NA,-813,1184,Inf,Inf,"170410_Smp_32ppt-1C_C MESNA","170410","Smp","32ppt-1C","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-813
"2116","170410_Smp_32ppt4C_A","MESNA",NA,"Bad RT",NA,8,2434,NA,Inf,"170410_Smp_32ppt4C_A MESNA","170410","Smp","32ppt4C","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",8
"2117","170410_Smp_32ppt4C_B","MESNA",3.24,"comparable to blk",NA,395,1692,NA,Inf,"170410_Smp_32ppt4C_B MESNA","170410","Smp","32ppt4C","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",395
"2118","170410_Smp_32ppt4C_C","MESNA",2.7,NA,NA,NA,NA,NA,NA,"170410_Smp_32ppt4C_C MESNA","170410","Smp","32ppt4C","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",NA
"2119","170410_Smp_40ppt-1C_A","MESNA",NA,"Bad RTtoo smallbad S/N",NA,1584,570,1.05986317,2.83423779,"170410_Smp_40ppt-1C_A MESNA","170410","Smp","40ppt-1C","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",1584
"2120","170410_Smp_40ppt-1C_B","MESNA",NA,"Bad RTtoo small",NA,7667,900,NA,Inf,"170410_Smp_40ppt-1C_B MESNA","170410","Smp","40ppt-1C","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",7667
"2121","170410_Smp_40ppt-1C_C","MESNA",NA,"Bad RTtoo small",NA,2517,596,0.791794348,Inf,"170410_Smp_40ppt-1C_C MESNA","170410","Smp","40ppt-1C","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",2517
"2122","170410_Smp_40ppt4C_A","MESNA",NA,"Bad RTtoo small",NA,-1980,182,NA,Inf,"170410_Smp_40ppt4C_A MESNA","170410","Smp","40ppt4C","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-1980
"2123","170410_Smp_40ppt4C_B","MESNA",NA,"Bad RT",NA,NA,NA,NA,NA,"170410_Smp_40ppt4C_B MESNA","170410","Smp","40ppt4C","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",NA
"2124","170410_Smp_40ppt4C_C","MESNA",NA,"Bad RT",NA,11835,3385,8.925878594,122.4695652,"170410_Smp_40ppt4C_C MESNA","170410","Smp","40ppt4C","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",11835
"2125","170410_Poo_April10AqExtractsFull_1","N-acetyltaurine",4.595,"Bad IRcomparable to blkbad S/N",NA,-7598221,203149,1882.73356,1.118638874,"170410_Poo_April10AqExtractsFull_1 N-acetyltaurine","170410","Poo","April10AqExtractsFull","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-7598221
"2126","170410_Poo_April10AqExtractsFull_2","N-acetyltaurine",4.375,"Bad IRcomparable to blkbad S/N",NA,-7752208,228667,2675.992895,1.127940667,"170410_Poo_April10AqExtractsFull_2 N-acetyltaurine","170410","Poo","April10AqExtractsFull","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-7752208
"2127","170410_Poo_April10AqExtractsFull_3","N-acetyltaurine",NA,"Bad RTBad IRbad S/N",NA,-7188835,309667,1385.513387,1.144492465,"170410_Poo_April10AqExtractsFull_3 N-acetyltaurine","170410","Poo","April10AqExtractsFull","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-7188835
"2128","170410_Poo_April10AqExtractsHalf_1","N-acetyltaurine",NA,"Bad RTBad IRbad S/N",NA,-8905661,85219,335.9952426,1.020810642,"170410_Poo_April10AqExtractsHalf_1 N-acetyltaurine","170410","Poo","April10AqExtractsHalf","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-8905661
"2129","170410_Poo_April10AqExtractsHalf_2","N-acetyltaurine",NA,"Bad RTBad IRbad S/N",NA,-7078354,241052,1592.723156,1.07351734,"170410_Poo_April10AqExtractsHalf_2 N-acetyltaurine","170410","Poo","April10AqExtractsHalf","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-7078354
"2130","170410_Poo_April10AqExtractsHalf_3","N-acetyltaurine",4.27,"Bad IRcomparable to blkbad S/N",NA,-7211643,240156,1696.063795,1.083843724,"170410_Poo_April10AqExtractsHalf_3 N-acetyltaurine","170410","Poo","April10AqExtractsHalf","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-7211643
"2131","170410_Smp_32ppt-1C_A","N-acetyltaurine",NA,"Bad RTBad IRbad S/N",NA,-6706481,287047,1362.686065,1.120353129,"170410_Smp_32ppt-1C_A N-acetyltaurine","170410","Smp","32ppt-1C","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-6706481
"2132","170410_Smp_32ppt-1C_B","N-acetyltaurine",NA,"Bad RTBad IRbad S/N",NA,-5149833,307313,4642.891525,1.193780284,"170410_Smp_32ppt-1C_B N-acetyltaurine","170410","Smp","32ppt-1C","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-5149833
"2133","170410_Smp_32ppt-1C_C","N-acetyltaurine",NA,"Bad RTBad IRbad S/N",NA,-6788772,240544,1626.082949,1.128810626,"170410_Smp_32ppt-1C_C N-acetyltaurine","170410","Smp","32ppt-1C","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-6788772
"2134","170410_Smp_32ppt4C_A","N-acetyltaurine",4.26,"Bad IRcomparable to blkbad S/N",NA,-8155069,180687,1495.559621,1.053842437,"170410_Smp_32ppt4C_A N-acetyltaurine","170410","Smp","32ppt4C","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-8155069
"2135","170410_Smp_32ppt4C_B","N-acetyltaurine",4.54,"Bad IRcomparable to blkbad S/N",NA,-8279969,220926,1796.005505,1.062023685,"170410_Smp_32ppt4C_B N-acetyltaurine","170410","Smp","32ppt4C","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-8279969
"2136","170410_Smp_32ppt4C_C","N-acetyltaurine",4.445,"Bad IRcomparable to blkbad S/N",NA,-8314630,152640,1164.194821,1.053162418,"170410_Smp_32ppt4C_C N-acetyltaurine","170410","Smp","32ppt4C","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-8314630
"2137","170410_Smp_40ppt-1C_A","N-acetyltaurine",4.415,"Bad IRcomparable to blkbad S/N",NA,-8326065,148114,2174.188811,1.039041243,"170410_Smp_40ppt-1C_A N-acetyltaurine","170410","Smp","40ppt-1C","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Area.BlkSub",-8326065
